,duration_1,duration_2,duration_3,duration_4,filename_1,filename_2,filename_3,filename_4,min_duration,hours,start,interval,error,shift
91,62264.787,55848.478292,0.0,0.0,1_CW5_CH5_AJ02_AJ06_190613.WAV,1_CW5_CH5_AJ02_AJ13_190613.WAV,0,0,55848.478292,14,43200,300,,-1.3925
92,62264.787,55848.478292,0.0,0.0,1_CW5_CH5_AJ02_AJ06_190613.WAV,1_CW5_CH5_AJ02_AJ13_190613.WAV,0,0,55848.478292,14,46800,300,,-1.36
93,62264.787,55848.478292,0.0,0.0,1_CW5_CH5_AJ02_AJ06_190613.WAV,1_CW5_CH5_AJ02_AJ13_190613.WAV,0,0,55848.478292,14,50400,300,,-1.335
94,57403.762812,48258.679625,0.0,0.0,01_CW03_CH03_FB01_FB11_190614.WAV,01_CW03_CH03_FB01_FB09_190614.WAV,0,0,48258.679625,12,3600,300,,-23.43
95,57403.762812,48258.679625,0.0,0.0,01_CW03_CH03_FB01_FB11_190614.WAV,01_CW03_CH03_FB01_FB09_190614.WAV,0,0,48258.679625,12,7200,300,,-23.4
96,57403.762812,48258.679625,0.0,0.0,01_CW03_CH03_FB01_FB11_190614.WAV,01_CW03_CH03_FB01_FB09_190614.WAV,0,0,48258.679625,12,10800,300,,-23.3725
97,57403.762812,48258.679625,0.0,0.0,01_CW03_CH03_FB01_FB11_190614.WAV,01_CW03_CH03_FB01_FB09_190614.WAV,0,0,48258.679625,12,14400,300,,-23.23
98,57403.762812,48258.679625,0.0,0.0,01_CW03_CH03_FB01_FB11_190614.WAV,01_CW03_CH03_FB01_FB09_190614.WAV,0,0,48258.679625,12,18000,300,,-23.21
99,57403.762812,48258.679625,0.0,0.0,01_CW03_CH03_FB01_FB11_190614.WAV,01_CW03_CH03_FB01_FB09_190614.WAV,0,0,48258.679625,12,21600,300,,-23.175
100,57403.762812,48258.679625,0.0,0.0,01_CW03_CH03_FB01_FB11_190614.WAV,01_CW03_CH03_FB01_FB09_190614.WAV,0,0,48258.679625,12,25200,300,,-23.1425
101,57403.762812,48258.679625,0.0,0.0,01_CW03_CH03_FB01_FB11_190614.WAV,01_CW03_CH03_FB01_FB09_190614.WAV,0,0,48258.679625,12,28800,300,,-23.35
102,57403.762812,48258.679625,0.0,0.0,01_CW03_CH03_FB01_FB11_190614.WAV,01_CW03_CH03_FB01_FB09_190614.WAV,0,0,48258.679625,12,32400,300,,-23.3225
103,57403.762812,48258.679625,0.0,0.0,01_CW03_CH03_FB01_FB11_190614.WAV,01_CW03_CH03_FB01_FB09_190614.WAV,0,0,48258.679625,12,36000,300,,-23.2875
104,57403.762812,48258.679625,0.0,0.0,01_CW03_CH03_FB01_FB11_190614.WAV,01_CW03_CH03_FB01_FB09_190614.WAV,0,0,48258.679625,12,39600,300,,-23.26
105,57403.762812,48258.679625,0.0,0.0,01_CW03_CH03_FB01_FB11_190614.WAV,01_CW03_CH03_FB01_FB09_190614.WAV,0,0,48258.679625,12,43200,300,,-22.8575
106,58320.682062,57404.65575,0.0,0.0,01_CW04_CH04_FB01_FB01_190614.WAV,01_CW04_CH04_FB01_FB39_190614.WAV,0,0,57404.65575,14,3600,300,,-52.58
107,58320.682062,57404.65575,0.0,0.0,01_CW04_CH04_FB01_FB01_190614.WAV,01_CW04_CH04_FB01_FB39_190614.WAV,0,0,57404.65575,14,7200,300,,-52.6175
108,58320.682062,57404.65575,0.0,0.0,01_CW04_CH04_FB01_FB01_190614.WAV,01_CW04_CH04_FB01_FB39_190614.WAV,0,0,57404.65575,14,10800,300,,-52.6475
109,58320.682062,57404.65575,0.0,0.0,01_CW04_CH04_FB01_FB01_190614.WAV,01_CW04_CH04_FB01_FB39_190614.WAV,0,0,57404.65575,14,14400,300,,-53.0375
