speaker_type,cum_dur,voc_count,turns,cds_dur,annotation_filename,recording_filename,filename,child_id,date_iso,min_duration
MAL,701.9010000002787,604,164,281.6590000001056,vtc/01_CW05_CH05_FB06_FB15_190704_0_0.csv,01_CW05_CH05_FB06_FB15_190704.WAV,01_CW05_CH05_FB06_FB15_190704.WAV,C123,2019-07-04,34169.529062
OCH,5981.69100000089,4139,1500,3820.156000000451,vtc/01_CW05_CH05_FB06_FB15_190704_0_0.csv,01_CW05_CH05_FB06_FB15_190704.WAV,01_CW05_CH05_FB06_FB15_190704.WAV,C123,2019-07-04,34169.529062
CHI,2502.5719999999815,1533,789,2034.8309999999776,vtc/01_CW06_CH06_FB06_FB14_190704_0_0.csv,01_CW06_CH06_FB06_FB14_190704.WAV,01_CW06_CH06_FB06_FB14_190704.WAV,C124,2019-07-04,11568.302958
FEM,2091.0899999999565,1307,266,597.4379999999727,vtc/01_CW06_CH06_FB06_FB14_190704_0_0.csv,01_CW06_CH06_FB06_FB14_190704.WAV,01_CW06_CH06_FB06_FB14_190704.WAV,C124,2019-07-04,11568.302958
MAL,902.8219999999764,630,102,301.48999999999523,vtc/01_CW06_CH06_FB06_FB14_190704_0_0.csv,01_CW06_CH06_FB06_FB14_190704.WAV,01_CW06_CH06_FB06_FB14_190704.WAV,C124,2019-07-04,11568.302958
OCH,1733.0579999999495,1278,490,1148.4929999999792,vtc/01_CW06_CH06_FB06_FB14_190704_0_0.csv,01_CW06_CH06_FB06_FB14_190704.WAV,01_CW06_CH06_FB06_FB14_190704.WAV,C124,2019-07-04,11568.302958
CHI,816.2650000000531,853,523,655.9330000000522,vtc/01_CW03_NA_FB07_FB22_190712_0_0.csv,01_CW03_NA_FB07_FB22_190712.WAV,01_CW03_NA_FB07_FB22_190712.WAV,C125,2019-07-12,60569.056166999995
FEM,2160.1830000009595,1786,120,235.17400000010443,vtc/01_CW03_NA_FB07_FB22_190712_0_0.csv,01_CW03_NA_FB07_FB22_190712.WAV,01_CW03_NA_FB07_FB22_190712.WAV,C125,2019-07-12,60569.056166999995
MAL,1558.8610000004965,1230,33,67.27300000003106,vtc/01_CW03_NA_FB07_FB22_190712_0_0.csv,01_CW03_NA_FB07_FB22_190712.WAV,01_CW03_NA_FB07_FB22_190712.WAV,C125,2019-07-12,60569.056166999995
OCH,5245.340000001191,3628,245,1230.2330000000939,vtc/01_CW03_NA_FB07_FB22_190712_0_0.csv,01_CW03_NA_FB07_FB22_190712.WAV,01_CW03_NA_FB07_FB22_190712.WAV,C125,2019-07-12,60569.056166999995
CHI,2412.6729999999807,1235,630,2038.512999999989,vtc/01_CW05_NA_FB07_FB08_190712_0_0.csv,01_CW05_NA_FB07_FB08_190712.WAV,01_CW05_NA_FB07_FB08_190712.WAV,C126,2019-07-12,23460.402062999998
FEM,1671.91400000019,1211,249,602.3230000000021,vtc/01_CW05_NA_FB07_FB08_190712_0_0.csv,01_CW05_NA_FB07_FB08_190712.WAV,01_CW05_NA_FB07_FB08_190712.WAV,C126,2019-07-12,23460.402062999998
MAL,229.3330000000169,192,17,42.72599999999511,vtc/01_CW05_NA_FB07_FB08_190712_0_0.csv,01_CW05_NA_FB07_FB08_190712.WAV,01_CW05_NA_FB07_FB08_190712.WAV,C126,2019-07-12,23460.402062999998
OCH,1941.2100000001228,1494,474,1099.2519999999604,vtc/01_CW05_NA_FB07_FB08_190712_0_0.csv,01_CW05_NA_FB07_FB08_190712.WAV,01_CW05_NA_FB07_FB08_190712.WAV,C126,2019-07-12,23460.402062999998
CHI,8197.494000001188,4419,2161,6560.804000000909,vtc/01_SF04_NA_FB07_FB14_190712_0_0.csv,01_SF04_NA_FB07_FB14_190712.WAV,01_SF04_NA_FB07_FB14_190712.WAV,C127,2019-07-12,50360.016687
FEM,5795.4530000012965,4754,1140,1832.0320000006045,vtc/01_SF04_NA_FB07_FB14_190712_0_0.csv,01_SF04_NA_FB07_FB14_190712.WAV,01_SF04_NA_FB07_FB14_190712.WAV,C127,2019-07-12,50360.016687
MAL,2199.3610000006947,1657,131,333.56800000011253,vtc/01_SF04_NA_FB07_FB14_190712_0_0.csv,01_SF04_NA_FB07_FB14_190712.WAV,01_SF04_NA_FB07_FB14_190712.WAV,C127,2019-07-12,50360.016687
OCH,6227.486000001341,4540,1270,3397.5900000007737,vtc/01_SF04_NA_FB07_FB14_190712_0_0.csv,01_SF04_NA_FB07_FB14_190712.WAV,01_SF04_NA_FB07_FB14_190712.WAV,C127,2019-07-12,50360.016687
CHI,4145.046000000573,1537,592,2843.9690000004375,vtc/01_SF05_NA_FB07_FB13_190712_0_0.csv,01_SF05_NA_FB07_FB13_190712.WAV,01_SF05_NA_FB07_FB13_190712.WAV,C128,2019-07-12,43538.612
FEM,3944.89500000125,2355,329,722.2310000002053,vtc/01_SF05_NA_FB07_FB13_190712_0_0.csv,01_SF05_NA_FB07_FB13_190712.WAV,01_SF05_NA_FB07_FB13_190712.WAV,C128,2019-07-12,43538.612
MAL,511.5110000001673,572,33,66.12999999999556,vtc/01_SF05_NA_FB07_FB13_190712_0_0.csv,01_SF05_NA_FB07_FB13_190712.WAV,01_SF05_NA_FB07_FB13_190712.WAV,C128,2019-07-12,43538.612
OCH,1847.5640000003514,1683,406,766.4760000000551,vtc/01_SF05_NA_FB07_FB13_190712_0_0.csv,01_SF05_NA_FB07_FB13_190712.WAV,01_SF05_NA_FB07_FB13_190712.WAV,C128,2019-07-12,43538.612
CHI,4005.6000000006015,2641,1594,3495.783000000529,vtc/01_CW01_CH01_FB08_FB34_190719_0_0.csv,01_CW01_CH01_FB08_FB34_190719.WAV,01_CW01_CH01_FB08_FB34_190719.WAV,C129,2019-07-19,53742.336375
FEM,8838.58400000091,4716,709,2655.6990000002543,vtc/01_CW01_CH01_FB08_FB34_190719_0_0.csv,01_CW01_CH01_FB08_FB34_190719.WAV,01_CW01_CH01_FB08_FB34_190719.WAV,C129,2019-07-19,53742.336375
MAL,5367.902000000973,3231,282,905.3950000001821,vtc/01_CW01_CH01_FB08_FB34_190719_0_0.csv,01_CW01_CH01_FB08_FB34_190719.WAV,01_CW01_CH01_FB08_FB34_190719.WAV,C129,2019-07-19,53742.336375
OCH,3275.518000000601,2692,581,1712.5620000002814,vtc/01_CW01_CH01_FB08_FB34_190719_0_0.csv,01_CW01_CH01_FB08_FB34_190719.WAV,01_CW01_CH01_FB08_FB34_190719.WAV,C129,2019-07-19,53742.336375
CHI,4185.220000000338,2669,1430,3359.733000000293,vtc/01_CW02_CH02_FB08_FB37_190719_0_0.csv,01_CW02_CH02_FB08_FB37_190719.WAV,01_CW02_CH02_FB08_FB37_190719.WAV,C130,2019-07-19,44414.030917000004
FEM,6225.496000000709,3479,482,1594.9670000001443,vtc/01_CW02_CH02_FB08_FB37_190719_0_0.csv,01_CW02_CH02_FB08_FB37_190719.WAV,01_CW02_CH02_FB08_FB37_190719.WAV,C130,2019-07-19,44414.030917000004
MAL,5141.153000000737,2858,422,1305.7720000002614,vtc/01_CW02_CH02_FB08_FB37_190719_0_0.csv,01_CW02_CH02_FB08_FB37_190719.WAV,01_CW02_CH02_FB08_FB37_190719.WAV,C130,2019-07-19,44414.030917000004
OCH,2996.5940000006726,2715,617,1400.0800000001686,vtc/01_CW02_CH02_FB08_FB37_190719_0_0.csv,01_CW02_CH02_FB08_FB37_190719.WAV,01_CW02_CH02_FB08_FB37_190719.WAV,C130,2019-07-19,44414.030917000004
CHI,5197.217000000444,2448,1345,4363.882000000438,vtc/01_CW03_CH03_FB08_FB15_190719_0_0.csv,01_CW03_CH03_FB08_FB15_190719.WAV,01_CW03_CH03_FB08_FB15_190719.WAV,C131,2019-07-19,38427.692875
FEM,6404.832000001537,4465,591,1368.093000000331,vtc/01_CW03_CH03_FB08_FB15_190719_0_0.csv,01_CW03_CH03_FB08_FB15_190719.WAV,01_CW03_CH03_FB08_FB15_190719.WAV,C131,2019-07-19,38427.692875
MAL,3371.66600000045,2292,219,666.4170000001238,vtc/01_CW03_CH03_FB08_FB15_190719_0_0.csv,01_CW03_CH03_FB08_FB15_190719.WAV,01_CW03_CH03_FB08_FB15_190719.WAV,C131,2019-07-19,38427.692875
OCH,3045.3950000007007,2935,660,1395.7780000002588,vtc/01_CW03_CH03_FB08_FB15_190719_0_0.csv,01_CW03_CH03_FB08_FB15_190719.WAV,01_CW03_CH03_FB08_FB15_190719.WAV,C131,2019-07-19,38427.692875
CHI,6956.619000000584,3639,1867,5763.705000000498,vtc/01_CW04_CH04_FB08_FB31_190719_0_0.csv,01_CW04_CH04_FB08_FB31_190719.WAV,01_CW04_CH04_FB08_FB31_190719.WAV,C132,2019-07-19,48204.550604000004
FEM,3997.8240000004193,2649,580,1354.9240000001348,vtc/01_CW04_CH04_FB08_FB31_190719_0_0.csv,01_CW04_CH04_FB08_FB31_190719.WAV,01_CW04_CH04_FB08_FB31_190719.WAV,C132,2019-07-19,48204.550604000004
MAL,1692.528000000274,1148,170,455.5580000000584,vtc/01_CW04_CH04_FB08_FB31_190719_0_0.csv,01_CW04_CH04_FB08_FB31_190719.WAV,01_CW04_CH04_FB08_FB31_190719.WAV,C132,2019-07-19,48204.550604000004
OCH,5285.121000000903,3786,1225,3422.8810000004332,vtc/01_CW04_CH04_FB08_FB31_190719_0_0.csv,01_CW04_CH04_FB08_FB31_190719.WAV,01_CW04_CH04_FB08_FB31_190719.WAV,C132,2019-07-19,48204.550604000004
CHI,709.3630000000082,426,249,611.4900000000068,vtc/01_CW05_CH05_FB08_FB36_190719_0_0.csv,01_CW05_CH05_FB08_FB36_190719.WAV,01_CW05_CH05_FB08_FB36_190719.WAV,C133,2019-07-19,4152.8397079999995
FEM,1120.443000000013,577,148,425.0260000000057,vtc/01_CW05_CH05_FB08_FB36_190719_0_0.csv,01_CW05_CH05_FB08_FB36_190719.WAV,01_CW05_CH05_FB08_FB36_190719.WAV,C133,2019-07-19,4152.8397079999995
MAL,365.89700000000096,228,29,69.89100000000064,vtc/01_CW05_CH05_FB08_FB36_190719_0_0.csv,01_CW05_CH05_FB08_FB36_190719.WAV,01_CW05_CH05_FB08_FB36_190719.WAV,C133,2019-07-19,4152.8397079999995
OCH,385.996000000002,345,109,236.43600000000163,vtc/01_CW05_CH05_FB08_FB36_190719_0_0.csv,01_CW05_CH05_FB08_FB36_190719.WAV,01_CW05_CH05_FB08_FB36_190719.WAV,C133,2019-07-19,4152.8397079999995
CHI,4871.078000000687,2582,1504,4200.32600000066,vtc/01_CW06_CH06_FB08_FB07_190719_0_0.csv,01_CW06_CH06_FB08_FB07_190719.WAV,01_CW06_CH06_FB08_FB07_190719.WAV,C134,2019-07-19,41410.997062
FEM,7764.201000001416,3831,542,1725.0640000004717,vtc/01_CW06_CH06_FB08_FB07_190719_0_0.csv,01_CW06_CH06_FB08_FB07_190719.WAV,01_CW06_CH06_FB08_FB07_190719.WAV,C134,2019-07-19,41410.997062
MAL,3396.693000000485,2281,198,573.9680000000494,vtc/01_CW06_CH06_FB08_FB07_190719_0_0.csv,01_CW06_CH06_FB08_FB07_190719.WAV,01_CW06_CH06_FB08_FB07_190719.WAV,C134,2019-07-19,41410.997062
OCH,4288.275000000565,3238,846,2243.250000000199,vtc/01_CW06_CH06_FB08_FB07_190719_0_0.csv,01_CW06_CH06_FB08_FB07_190719.WAV,01_CW06_CH06_FB08_FB07_190719.WAV,C134,2019-07-19,41410.997062
CHI,6464.61793800001,2616,1246,4851.180937999987,vtc/01_CW01_CH01_FB09_FB15_190726_0_0.csv,01_CW01_CH01_FB09_FB15_190726.WAV,01_CW01_CH01_FB09_FB15_190726.WAV,C135,2019-07-26,22819.272938
FEM,1674.654000000054,1177,298,641.1299999999981,vtc/01_CW01_CH01_FB09_FB15_190726_0_0.csv,01_CW01_CH01_FB09_FB15_190726.WAV,01_CW01_CH01_FB09_FB15_190726.WAV,C135,2019-07-26,22819.272938
MAL,1891.391000000428,1150,252,593.8110000000138,vtc/01_CW01_CH01_FB09_FB15_190726_0_0.csv,01_CW01_CH01_FB09_FB15_190726.WAV,01_CW01_CH01_FB09_FB15_190726.WAV,C135,2019-07-26,22819.272938
OCH,3464.9339379999456,2287,806,2314.362937999949,vtc/01_CW01_CH01_FB09_FB15_190726_0_0.csv,01_CW01_CH01_FB09_FB15_190726.WAV,01_CW01_CH01_FB09_FB15_190726.WAV,C135,2019-07-26,22819.272938
CHI,6061.099000000557,3156,1612,4989.631000000441,vtc/02_CW02_CH02_FB09_FB32_190726_0_0.csv,02_CW02_CH02_FB09_FB32_190726.WAV,02_CW02_CH02_FB09_FB32_190726.WAV,C136,2019-07-26,56996.625833000006
FEM,4486.4610000005405,2711,406,1096.90700000007,vtc/02_CW02_CH02_FB09_FB32_190726_0_0.csv,02_CW02_CH02_FB09_FB32_190726.WAV,02_CW02_CH02_FB09_FB32_190726.WAV,C136,2019-07-26,56996.625833000006
MAL,2004.3630000006133,1386,103,267.1810000000753,vtc/02_CW02_CH02_FB09_FB32_190726_0_0.csv,02_CW02_CH02_FB09_FB32_190726.WAV,02_CW02_CH02_FB09_FB32_190726.WAV,C136,2019-07-26,56996.625833000006
OCH,6986.812000000935,3935,1130,4629.135000000549,vtc/02_CW02_CH02_FB09_FB32_190726_0_0.csv,02_CW02_CH02_FB09_FB32_190726.WAV,02_CW02_CH02_FB09_FB32_190726.WAV,C136,2019-07-26,56996.625833000006
CHI,7862.842000000966,3637,1905,6388.468000000876,vtc/01_CW03_CH03_FB09_FB07_190726_0_0.csv,01_CW03_CH03_FB09_FB07_190726.WAV,01_CW03_CH03_FB09_FB07_190726.WAV,C137,2019-07-26,41608.974062
FEM,5880.882000000893,3259,525,1766.3600000001593,vtc/01_CW03_CH03_FB09_FB07_190726_0_0.csv,01_CW03_CH03_FB09_FB07_190726.WAV,01_CW03_CH03_FB09_FB07_190726.WAV,C137,2019-07-26,41608.974062
MAL,3110.7690000008606,1771,189,582.5390000001282,vtc/01_CW03_CH03_FB09_FB07_190726_0_0.csv,01_CW03_CH03_FB09_FB07_190726.WAV,01_CW03_CH03_FB09_FB07_190726.WAV,C137,2019-07-26,41608.974062
OCH,6522.413000001136,4302,1231,4108.863000000476,vtc/01_CW03_CH03_FB09_FB07_190726_0_0.csv,01_CW03_CH03_FB09_FB07_190726.WAV,01_CW03_CH03_FB09_FB07_190726.WAV,C137,2019-07-26,41608.974062
CHI,4299.77000000031,2459,1275,3553.379000000282,vtc/01_CW04_CH04_FB09_FB33_190726_0_0.csv,01_CW04_CH04_FB09_FB33_190726.WAV,01_CW04_CH04_FB09_FB33_190726.WAV,C138,2019-07-26,41386.717667000004
FEM,8129.701000001023,3272,514,1769.7580000001935,vtc/01_CW04_CH04_FB09_FB33_190726_0_0.csv,01_CW04_CH04_FB09_FB33_190726.WAV,01_CW04_CH04_FB09_FB33_190726.WAV,C138,2019-07-26,41386.717667000004
MAL,2766.0510000004383,1616,63,148.49400000002015,vtc/01_CW04_CH04_FB09_FB33_190726_0_0.csv,01_CW04_CH04_FB09_FB33_190726.WAV,01_CW04_CH04_FB09_FB33_190726.WAV,C138,2019-07-26,41386.717667000004
OCH,3849.477000000086,2511,781,2471.0240000000713,vtc/01_CW04_CH04_FB09_FB33_190726_0_0.csv,01_CW04_CH04_FB09_FB33_190726.WAV,01_CW04_CH04_FB09_FB33_190726.WAV,C138,2019-07-26,41386.717667000004
CHI,8127.417000000967,4549,2001,6429.85500000068,vtc/01_CW05_CH05_FB09_FB12_190726_0_0.csv,01_CW05_CH05_FB09_FB12_190726.WAV,01_CW05_CH05_FB09_FB12_190726.WAV,C139,2019-07-26,49273.779479000004
FEM,5294.007000000577,3395,710,1626.1880000001297,vtc/01_CW05_CH05_FB09_FB12_190726_0_0.csv,01_CW05_CH05_FB09_FB12_190726.WAV,01_CW05_CH05_FB09_FB12_190726.WAV,C139,2019-07-26,49273.779479000004
MAL,1843.8200000006232,1289,146,373.553000000079,vtc/01_CW05_CH05_FB09_FB12_190726_0_0.csv,01_CW05_CH05_FB09_FB12_190726.WAV,01_CW05_CH05_FB09_FB12_190726.WAV,C139,2019-07-26,49273.779479000004
OCH,5483.144000000973,3877,1619,3902.2760000008,vtc/01_CW05_CH05_FB09_FB12_190726_0_0.csv,01_CW05_CH05_FB09_FB12_190726.WAV,01_CW05_CH05_FB09_FB12_190726.WAV,C139,2019-07-26,49273.779479000004
CHI,4228.086000000201,2047,947,3284.973000000198,vtc/01_CW01_CH01_FB10_FB18_190729_0_0.csv,01_CW01_CH01_FB10_FB18_190729.WAV,01_CW01_CH01_FB10_FB18_190729.WAV,C140,2019-07-30,44586.325333
FEM,3163.176000000179,1938,429,1147.9310000000355,vtc/01_CW01_CH01_FB10_FB18_190729_0_0.csv,01_CW01_CH01_FB10_FB18_190729.WAV,01_CW01_CH01_FB10_FB18_190729.WAV,C140,2019-07-30,44586.325333
MAL,748.3870000000459,570,51,96.6050000000123,vtc/01_CW01_CH01_FB10_FB18_190729_0_0.csv,01_CW01_CH01_FB10_FB18_190729.WAV,01_CW01_CH01_FB10_FB18_190729.WAV,C140,2019-07-30,44586.325333
OCH,2573.963000000145,2150,618,1419.8490000001098,vtc/01_CW01_CH01_FB10_FB18_190729_0_0.csv,01_CW01_CH01_FB10_FB18_190729.WAV,01_CW01_CH01_FB10_FB18_190729.WAV,C140,2019-07-30,44586.325333
CHI,4461.2009999999755,2428,1376,3947.354000000013,vtc/02_CW02_CH02_FB10_FB22_190729_0_0.csv,02_CW02_CH02_FB10_FB22_190729.WAV,02_CW02_CH02_FB10_FB22_190729.WAV,C141,2019-07-30,19171.62325
FEM,3034.8670000000675,1914,361,873.1400000000192,vtc/02_CW02_CH02_FB10_FB22_190729_0_0.csv,02_CW02_CH02_FB10_FB22_190729.WAV,02_CW02_CH02_FB10_FB22_190729.WAV,C141,2019-07-30,19171.62325
MAL,1027.4220000000544,716,104,316.11099999999647,vtc/02_CW02_CH02_FB10_FB22_190729_0_0.csv,02_CW02_CH02_FB10_FB22_190729.WAV,02_CW02_CH02_FB10_FB22_190729.WAV,C141,2019-07-30,19171.62325
OCH,6087.363000000105,2900,912,4045.950000000045,vtc/02_CW02_CH02_FB10_FB22_190729_0_0.csv,02_CW02_CH02_FB10_FB22_190729.WAV,02_CW02_CH02_FB10_FB22_190729.WAV,C141,2019-07-30,19171.62325
CHI,8640.300000000818,4092,2012,7335.0030000006345,vtc/01_CW05_CH05_FB10_FB31_190729_0_0.csv,01_CW05_CH05_FB10_FB31_190729.WAV,01_CW05_CH05_FB10_FB31_190729.WAV,C142,2019-07-30,58941.911437
FEM,2779.2530000006286,2080,402,958.7870000002056,vtc/01_CW05_CH05_FB10_FB31_190729_0_0.csv,01_CW05_CH05_FB10_FB31_190729.WAV,01_CW05_CH05_FB10_FB31_190729.WAV,C142,2019-07-30,58941.911437
MAL,1215.5530000000904,702,137,507.0640000000717,vtc/01_CW05_CH05_FB10_FB31_190729_0_0.csv,01_CW05_CH05_FB10_FB31_190729.WAV,01_CW05_CH05_FB10_FB31_190729.WAV,C142,2019-07-30,58941.911437
OCH,8078.953000001199,4127,1576,6003.252000000761,vtc/01_CW05_CH05_FB10_FB31_190729_0_0.csv,01_CW05_CH05_FB10_FB31_190729.WAV,01_CW05_CH05_FB10_FB31_190729.WAV,C142,2019-07-30,58941.911437
CHI,2247.741999999954,1252,731,1978.4289999999457,vtc/01_CW06_CH06_FB10_FB01_190729_0_0.csv,01_CW06_CH06_FB10_FB01_190729.WAV,01_CW06_CH06_FB10_FB01_190729.WAV,C143,2019-07-30,44249.007563
FEM,1707.5040000000022,977,101,292.88500000000124,vtc/01_CW06_CH06_FB10_FB01_190729_0_0.csv,01_CW06_CH06_FB10_FB01_190729.WAV,01_CW06_CH06_FB10_FB01_190729.WAV,C143,2019-07-30,44249.007563
MAL,1349.3799999999458,804,102,260.93499999998517,vtc/01_CW06_CH06_FB10_FB01_190729_0_0.csv,01_CW06_CH06_FB10_FB01_190729.WAV,01_CW06_CH06_FB10_FB01_190729.WAV,C143,2019-07-30,44249.007563
OCH,3428.810999999916,1849,484,2131.6649999999445,vtc/01_CW06_CH06_FB10_FB01_190729_0_0.csv,01_CW06_CH06_FB10_FB01_190729.WAV,01_CW06_CH06_FB10_FB01_190729.WAV,C143,2019-07-30,44249.007563
CHI,2755.734000000418,1932,1243,2461.6490000003405,vtc/01_CW07_CH07_FB10_FB14_190729_0_0.csv,01_CW07_CH07_FB10_FB14_190729.WAV,01_CW07_CH07_FB10_FB14_190729.WAV,C144,2019-07-30,48294.142
FEM,6958.0540000003175,3765,387,1333.4840000000909,vtc/01_CW07_CH07_FB10_FB14_190729_0_0.csv,01_CW07_CH07_FB10_FB14_190729.WAV,01_CW07_CH07_FB10_FB14_190729.WAV,C144,2019-07-30,48294.142
MAL,4715.129000000504,2725,217,707.3360000001884,vtc/01_CW07_CH07_FB10_FB14_190729_0_0.csv,01_CW07_CH07_FB10_FB14_190729.WAV,01_CW07_CH07_FB10_FB14_190729.WAV,C144,2019-07-30,48294.142
OCH,3308.5110000003333,2485,621,1840.9280000001772,vtc/01_CW07_CH07_FB10_FB14_190729_0_0.csv,01_CW07_CH07_FB10_FB14_190729.WAV,01_CW07_CH07_FB10_FB14_190729.WAV,C144,2019-07-30,48294.142
CHI,6020.941000000752,3224,1787,5061.941000000617,vtc/01_CW02_CH02_FB11_FB20_190802_0_0.csv,01_CW02_CH02_FB11_FB20_190802.WAV,01_CW02_CH02_FB11_FB20_190802.WAV,C146,2019-08-02,47098.881375
FEM,4111.5410000006395,2547,455,1167.2940000001192,vtc/01_CW02_CH02_FB11_FB20_190802_0_0.csv,01_CW02_CH02_FB11_FB20_190802.WAV,01_CW02_CH02_FB11_FB20_190802.WAV,C146,2019-08-02,47098.881375
MAL,2782.583000000498,1699,231,657.2860000000887,vtc/01_CW02_CH02_FB11_FB20_190802_0_0.csv,01_CW02_CH02_FB11_FB20_190802.WAV,01_CW02_CH02_FB11_FB20_190802.WAV,C146,2019-08-02,47098.881375
OCH,6711.3520000012895,3978,1001,4136.189000000479,vtc/01_CW02_CH02_FB11_FB20_190802_0_0.csv,01_CW02_CH02_FB11_FB20_190802.WAV,01_CW02_CH02_FB11_FB20_190802.WAV,C146,2019-08-02,47098.881375
CHI,5248.209000000254,2330,1239,4380.141000000163,vtc/02_CW02_CH02_FB11_FB05_190802_0_0.csv,02_CW02_CH02_FB11_FB05_190802.WAV,02_CW02_CH02_FB11_FB05_190802.WAV,C147,2019-08-02,60904.205375
FEM,2301.0260000003555,1704,230,519.6910000000646,vtc/02_CW02_CH02_FB11_FB05_190802_0_0.csv,02_CW02_CH02_FB11_FB05_190802.WAV,02_CW02_CH02_FB11_FB05_190802.WAV,C147,2019-08-02,60904.205375
MAL,2291.0370000002376,1529,217,639.4829999999793,vtc/02_CW02_CH02_FB11_FB05_190802_0_0.csv,02_CW02_CH02_FB11_FB05_190802.WAV,02_CW02_CH02_FB11_FB05_190802.WAV,C147,2019-08-02,60904.205375
OCH,5386.3460000009145,3423,791,2910.8340000002518,vtc/02_CW02_CH02_FB11_FB05_190802_0_0.csv,02_CW02_CH02_FB11_FB05_190802.WAV,02_CW02_CH02_FB11_FB05_190802.WAV,C147,2019-08-02,60904.205375
CHI,5034.339000000577,2819,1269,3746.7640000003894,vtc/01_CW03_CH03_FB11_FB02_190802_0_0.csv,01_CW03_CH03_FB11_FB02_190802.WAV,01_CW03_CH03_FB11_FB02_190802.WAV,C148,2019-08-02,35286.976562
FEM,3860.6160000004343,2723,440,984.8830000001421,vtc/01_CW03_CH03_FB11_FB02_190802_0_0.csv,01_CW03_CH03_FB11_FB02_190802.WAV,01_CW03_CH03_FB11_FB02_190802.WAV,C148,2019-08-02,35286.976562
MAL,2013.5910000003873,1285,173,502.9400000000944,vtc/01_CW03_CH03_FB11_FB02_190802_0_0.csv,01_CW03_CH03_FB11_FB02_190802.WAV,01_CW03_CH03_FB11_FB02_190802.WAV,C148,2019-08-02,35286.976562
OCH,4803.770000000336,2672,731,2510.1510000001063,vtc/01_CW03_CH03_FB11_FB02_190802_0_0.csv,01_CW03_CH03_FB11_FB02_190802.WAV,01_CW03_CH03_FB11_FB02_190802.WAV,C148,2019-08-02,35286.976562
CHI,5565.128000000607,3025,1775,4771.032000000472,vtc/01_CW04_CH04_FB11_FB23_190802_0_0.csv,01_CW04_CH04_FB11_FB23_190802.WAV,01_CW04_CH04_FB11_FB23_190802.WAV,C149,2019-08-02,56203.144562
FEM,6976.451000000423,3198,553,1705.8430000000149,vtc/01_CW04_CH04_FB11_FB23_190802_0_0.csv,01_CW04_CH04_FB11_FB23_190802.WAV,01_CW04_CH04_FB11_FB23_190802.WAV,C149,2019-08-02,56203.144562
MAL,2824.542000000295,1535,132,450.6530000000398,vtc/01_CW04_CH04_FB11_FB23_190802_0_0.csv,01_CW04_CH04_FB11_FB23_190802.WAV,01_CW04_CH04_FB11_FB23_190802.WAV,C149,2019-08-02,56203.144562
OCH,7206.683000001073,4171,1031,4553.377000000446,vtc/01_CW04_CH04_FB11_FB23_190802_0_0.csv,01_CW04_CH04_FB11_FB23_190802.WAV,01_CW04_CH04_FB11_FB23_190802.WAV,C149,2019-08-02,56203.144562
CHI,9953.388000001063,4784,2260,7999.342000000885,vtc/01_CW05_CH05_FB11_FB35_190802_0_0.csv,01_CW05_CH05_FB11_FB35_190802.WAV,01_CW05_CH05_FB11_FB35_190802.WAV,C150,2019-08-02,50621.137125
FEM,4888.241000001137,3335,681,1483.4970000003507,vtc/01_CW05_CH05_FB11_FB35_190802_0_0.csv,01_CW05_CH05_FB11_FB35_190802.WAV,01_CW05_CH05_FB11_FB35_190802.WAV,C150,2019-08-02,50621.137125
MAL,3008.650000000712,2093,242,672.0200000001245,vtc/01_CW05_CH05_FB11_FB35_190802_0_0.csv,01_CW05_CH05_FB11_FB35_190802.WAV,01_CW05_CH05_FB11_FB35_190802.WAV,C150,2019-08-02,50621.137125
OCH,7367.668000000952,4706,1731,5193.2470000005915,vtc/01_CW05_CH05_FB11_FB35_190802_0_0.csv,01_CW05_CH05_FB11_FB35_190802.WAV,01_CW05_CH05_FB11_FB35_190802.WAV,C150,2019-08-02,50621.137125
CHI,3177.7349999998814,1373,430,1386.2109999999366,vtc/01_CW06_CH06_FB11_FB13_190802_0_0.csv,01_CW06_CH06_FB11_FB13_190802.WAV,01_CW06_CH06_FB11_FB13_190802.WAV,C151,2019-08-02,61987.976375
FEM,1978.2989999999972,1221,199,484.9979999999905,vtc/01_CW06_CH06_FB11_FB13_190802_0_0.csv,01_CW06_CH06_FB11_FB13_190802.WAV,01_CW06_CH06_FB11_FB13_190802.WAV,C151,2019-08-02,61987.976375
MAL,304.5560000000164,341,33,54.17399999998747,vtc/01_CW06_CH06_FB11_FB13_190802_0_0.csv,01_CW06_CH06_FB11_FB13_190802.WAV,01_CW06_CH06_FB11_FB13_190802.WAV,C151,2019-08-02,61987.976375
OCH,1181.7340000001102,982,237,544.938000000028,vtc/01_CW06_CH06_FB11_FB13_190802_0_0.csv,01_CW06_CH06_FB11_FB13_190802.WAV,01_CW06_CH06_FB11_FB13_190802.WAV,C151,2019-08-02,61987.976375
CHI,11795.04400000109,4430,1892,9212.497000000843,vtc/01_CW01_CH01_FB12_FB04_190807_0_0.csv,01_CW01_CH01_FB12_FB04_190807.WAV,01_CW01_CH01_FB12_FB04_190807.WAV,C152,2019-08-07,52781.918312
FEM,5976.451000000807,2971,681,2158.6770000002325,vtc/01_CW01_CH01_FB12_FB04_190807_0_0.csv,01_CW01_CH01_FB12_FB04_190807.WAV,01_CW01_CH01_FB12_FB04_190807.WAV,C152,2019-08-07,52781.918312
